user_id,minutes_viewed,ml_ouput
1030792151533,6,
1030792151535,5,
1030792151536,409,
1030792151537,24,
1030792151538,0,
1030792151539,1,
1030792151540,6,
1030792151541,27,
1030792151542,14,
1030792151543,203,
1030792151544,144,
1030792151545,3,
1030792151546,2,
1039382085632,208,
1039382085633,19,
1039382085634,27,
1039382085635,83,
1039382085637,99,
1039382085638,25,
1039382085639,27,
1039382085642,0,
1039382085643,1099,
1039382085644,94,
1039382085645,1437,
1039382085646,548,
1039382085647,297,
1039382085648,183,
1039382085650,8,
1039382085651,0,
1039382085652,1,
1039382085653,1,
1039382085654,174,
1039382085655,171,
1039382085656,409,
1039382085657,0,
1039382085658,1,
1039382085659,60,
1039382085660,376,
1039382085661,0,
1039382085662,0,
1039382085663,146,
1039382085664,673,
1039382085665,0,
1039382085666,97,
1039382085667,399,
1039382085668,0,
1039382085669,100,
1039382085672,0,
1039382085675,338,
1039382085676,2518,
1039382085677,0,
1039382085678,99,
1039382085679,16,
1039382085680,112,
1039382085681,1002,
1039382085682,83,
1039382085683,151,
1039382085684,0,
1039382085685,35,
1039382085686,122,
1039382085687,101,
1039382085688,180,
1039382085689,17,
1039382085690,34,
1039382085691,226,
1039382085693,42,
1039382085694,225,
1039382085695,0,
1039382085697,1,
1039382085698,325,
1039382085699,293,
1039382085700,306,
1039382085701,11,
1039382085704,1492,
1039382085705,2,
1039382085706,1,
1039382085707,758,
1039382085710,0,
1039382085712,46,
1039382085713,126,
1039382085716,131,
1039382085718,1,
1039382085719,16,
1039382085721,134,
1039382085722,106,
1039382085723,2279,
1039382085726,146,
1039382085727,9,
1039382085728,696,
1039382085729,119,
1039382085730,1201,
1039382085731,339,
1039382085733,100,
1039382085734,1790,
1039382085735,3,
1039382085737,161,
1039382085738,237,
1039382085739,0,
1039382085740,7,
1039382085741,218,
1039382085742,49,
1039382085745,90,
1039382085748,617,
1039382085749,129,
1039382085750,18,
1039382085751,204,
1039382085752,337,
1039382085754,4,
1039382085755,425,
1039382085757,0,
1039382085758,208,
1039382085759,14,
1039382085760,1090,
1039382085761,0,
1039382085762,0,
1039382085765,109,
1039382085766,3,
1039382085768,2488,
1039382085769,87,
1039382085770,340,
1039382085771,15,
1039382085772,1710,
1039382085773,784,
1039382085775,1317,
1039382085776,12,
1039382085777,181,
1039382085780,708,
1039382085781,175,
1039382085783,0,
1039382085784,221,
1039382085785,5,
1039382085786,0,
1039382085787,91,
1039382085788,7,
1039382085789,112,
1039382085792,126,
1039382085793,360,
1039382085795,2,
1039382085796,34,
1039382085797,6,
1039382085798,90,
1039382085799,458,
1039382085800,1,
1039382085801,0,
1039382085802,4,
1039382085803,115,
1039382085806,0,
1039382085808,22,
1039382085809,154,
1039382085810,141,
1039382085812,109,
1039382085813,157,
1039382085814,498,
1039382085815,4,
1039382085817,3266,
1039382085819,21,
1039382085821,1,
1039382085822,20,
1039382085823,545,
1039382085824,840,
1039382085825,351,
1039382085826,18,
1039382085827,26,
1039382085828,5,
1039382085829,1676,
1039382085830,555,
1039382085831,665,
1039382085832,423,
1039382085833,1069,
1039382085834,2,
1039382085835,527,
1039382085837,285,
1039382085838,201,
1039382085839,11,
1039382085840,1,
1039382085842,98,
1039382085843,328,
1039382085845,76,
1039382085846,0,
1039382085847,60,
1039382085848,420,
1039382085849,11,
1039382085851,500,
1039382085852,7,
1039382085853,68,
1039382085854,0,
1039382085855,9,
1039382085856,204,
1039382085857,0,
1039382085858,15,
1039382085859,23,
1039382085860,2,
1039382085862,2500,
1039382085863,3,
1039382085864,128,
1039382085866,0,
1039382085867,0,
1039382085868,1328,
1039382085869,131,
1039382085871,736,
1039382085872,51,
1039382085873,15,
1039382085875,3627,
1039382085877,0,
1039382085878,3,
1039382085879,61,
1039382085880,53,
1039382085881,0,
1039382085882,1130,
1039382085883,19,
1039382085884,769,
1039382085885,126,
1039382085887,4,
1039382085888,1,
1039382085889,26,
1039382085890,1,
1039382085891,421,
1039382085892,124,
1039382085893,206,
1039382085894,1,
1039382085895,1,
1039382085896,4,
1039382085897,104,
1039382085898,869,
1039382085899,12,
1039382085900,0,
1039382085901,0,
1039382085902,46,
1039382085903,182,
1039382085904,68,
1039382085905,66,
1039382085906,1,
1039382085907,537,
1039382085908,9,
1039382085909,19,
1039382085910,31,
1039382085911,14,
1039382085912,3,
1039382085913,0,
1039382085914,1443,
1039382085915,5,
1039382085916,2,
1039382085917,21,
1039382085919,641,
1039382085921,1,
1039382085922,5,
1039382085923,1,
1039382085924,675,
1039382085926,263,
1039382085927,199,
1039382085928,104,
1039382085929,10,
1039382085930,419,
1039382085931,0,
1039382085932,3,
1039382085935,0,
1039382085936,0,
1039382085937,499,
1039382085938,2,
1039382085939,242,
1039382085941,0,
1039382085942,167,
1039382085943,12,
1039382085945,52,
1039382085946,0,
1039382085947,13,
1039382085948,0,
1039382085949,85,
1039382085950,0,
1039382085951,30,
1039382085953,100,
1039382085954,85,
1039382085955,48,
1039382085956,2,
1039382085957,113,
1039382085958,0,
1039382085959,3,
1039382085960,0,
1039382085962,29,
1039382085963,0,
1039382085964,6,
1039382085965,27,
1039382085966,0,
1039382085967,182,
1039382085968,3,
1039382085969,368,
1039382085970,45,
1039382085971,18,
1039382085972,46,
1039382085973,1,
1039382085974,1599,
1039382085975,574,
1039382085978,0,
1039382085979,1,
1039382085980,2,
1039382085981,52,
1039382085984,2,
1039382085985,76,
1039382085987,22,
1039382085988,6,
1039382085989,6,
1039382085990,5,
1039382085991,47,
1039382085993,7,
1039382085994,105,
1039382085995,214,
1039382085996,356,
1039382085998,131,
1039382085999,122,
1039382086000,2,
1039382086001,863,
1039382086002,11,
1039382086003,202,
1039382086004,26,
1039382086005,2,
1039382086006,45,
1039382086007,55,
1039382086008,69,
1039382086009,91,
1039382086010,0,
1039382086011,7,
1039382086012,622,
1039382086013,35,
1039382086014,10,
1039382086015,0,
1039382086016,752,
1039382086017,2,
1039382086018,0,
1039382086019,117,
1039382086021,23,
1039382086022,354,
1039382086023,0,
1039382086024,97,
1039382086025,806,
1039382086026,8,
1039382086028,93,
1039382086029,1,
1039382086030,1,
1039382086032,92,
1039382086033,375,
1039382086034,125,
1039382086035,644,
1039382086036,20,
1039382086038,343,
1039382086039,54,
1039382086041,0,
1039382086042,3,
1039382086044,0,
1039382086045,929,
1039382086048,0,
1039382086049,3,
1039382086050,92,
1039382086051,118,
1039382086052,32,
1039382086053,21,
1039382086054,6,
1039382086055,12,
1039382086056,0,
1039382086057,2,
1039382086058,58,
1039382086059,6,
1039382086060,0,
1039382086061,157,
1039382086062,57,
1039382086063,17,
1039382086064,2,
1039382086065,1,
1039382086066,22,
1039382086067,23,
1039382086068,133,
1039382086069,30,
1039382086070,39,
1039382086072,39,
1039382086073,5,
1039382086074,150,
1039382086075,1099,
1039382086077,1,
1039382086078,41,
1039382086080,1842,
1039382086081,446,
1039382086083,83,
1039382086085,4,
1039382086086,5,
1039382086087,0,
1039382086088,47,
1039382086089,0,
1039382086090,18,
1039382086091,0,
1039382086092,19,
1039382086093,15,
1039382086095,111,
1039382086097,57,
1039382086098,265,
1039382086099,0,
1039382086100,138,
1039382086101,0,
1039382086102,1,
1039382086103,1,
1039382086104,16,
1039382086105,7,
1039382086107,100,
1039382086108,3,
1039382086109,88,
1039382086110,0,
1039382086112,4,
1039382086113,38,
1039382086114,0,
1039382086115,507,
1039382086116,0,
1039382086117,3,
1039382086118,6,
1039382086120,0,
1039382086121,12,
1039382086122,96,
1039382086123,7,
1039382086124,88,
1039382086125,0,
1039382086126,1,
1039382086127,14,
1039382086128,9,
1039382086129,746,
1039382086132,200,
1039382086133,5,
1039382086134,68,
1039382086135,106,
1039382086137,11,
1039382086138,0,
1039382086139,2,
1039382086140,0,
1039382086141,4,
1039382086142,27,
1039382086143,0,
1039382086144,539,
1039382086146,3,
1039382086147,0,
1039382086148,1,
1039382086149,77,
1039382086150,13,
1039382086151,0,
1039382086152,0,
1039382086153,27,
1039382086154,0,
1039382086155,1,
1039382086156,3,
1039382086157,0,
1039382086158,127,
1039382086159,0,
1039382086160,14,
1039382086161,5,
1039382086163,15,
1039382086164,96,
1039382086165,15,
1039382086166,16,
1039382086167,92,
1039382086168,23,
1039382086169,1157,
1039382086170,182,
1039382086171,135,
1039382086172,96,
1039382086173,0,
1039382086174,47,
1039382086176,123,
1039382086177,5,
1039382086178,186,
1039382086179,1,
1047972020225,18,
1047972020226,116,
1047972020227,225,
1047972020229,0,
1047972020230,130,
1047972020231,647,
1047972020232,8,
1047972020233,164,
1047972020234,2,
1047972020235,265,
1047972020236,23,
1047972020238,31,
1047972020239,0,
1047972020240,3,
1047972020243,251,
1047972020244,40,
1047972020245,308,
1047972020246,93,
1047972020248,41,
1047972020249,271,
1047972020250,1578,
1047972020252,0,
1047972020253,192,
1047972020254,0,
1047972020256,2,
1047972020257,1788,
1047972020258,4,
1047972020259,0,
1047972020262,278,
1047972020263,0,
1047972020265,198,
1047972020267,79,
1047972020268,87,
1047972020269,64,
1047972020271,5,
1047972020272,150,
1047972020273,36,
1047972020274,394,
1047972020275,175,
1047972020277,278,
1047972020278,40,
1047972020279,107,
1047972020280,93,
1047972020281,126,
1047972020282,1,
1047972020283,446,
1047972020284,110,
1047972020286,905,
1047972020288,3,
1047972020290,17,
1047972020294,49,
1047972020295,41,
1047972020296,205,
1047972020297,11,
1047972020298,1,
1047972020300,50,
1047972020301,0,
1047972020302,1,
1047972020303,5,
1047972020304,483,
1047972020305,639,
1047972020306,858,
1047972020307,360,
1047972020308,0,
1047972020309,165,
1047972020310,0,
1047972020316,96,
1047972020317,424,
1047972020318,460,
1047972020319,0,
1047972020320,47,
1047972020321,97,
1047972020322,175,
1047972020323,0,
1047972020324,82,
1047972020325,2399,
1047972020326,1912,
1047972020327,35,
1047972020329,181,
1047972020331,936,
1047972020332,0,
1047972020333,3,
1047972020334,1,
1047972020335,0,
1047972020336,224,
1047972020337,1,
1047972020338,319,
1047972020339,459,
1047972020341,3,
1047972020343,9,
1047972020346,51,
1047972020350,45,
1047972020351,11,
1047972020353,2,
1047972020354,9,
1047972020356,811,
1047972020358,17,
1047972020360,205,
1047972020361,1290,
1047972020362,76,
1047972020363,29,
1047972020365,38,
1047972020366,121,
1047972020367,634,
1047972020369,121,
1047972020370,0,
1047972020372,46,
1047972020375,131,
1047972020376,60,
1047972020377,21,
1047972020378,0,
1047972020381,0,
1047972020382,60,
1047972020384,8,
1047972020385,0,
1047972020386,217,
1047972020387,2,
1047972020390,403,
1047972020391,162,
1047972020392,500,
1047972020394,203,
1047972020395,85,
1047972020396,0,
1047972020397,0,
1047972020398,2,
1047972020399,26,
1047972020400,121,
1047972020401,1207,
1047972020402,80,
1047972020403,3,
1047972020404,32,
1047972020405,0,
1047972020406,166,
1047972020407,87,
1047972020409,68,
1047972020410,79,
1047972020411,604,
1047972020412,54,
1047972020413,3414,
1047972020414,169,
1047972020415,52,
1047972020417,316,
1047972020418,102,
1047972020419,1,
1047972020420,276,
1047972020421,0,
1047972020422,63,
1047972020423,267,
1047972020425,9,
1047972020426,0,
1047972020427,45,
1047972020429,111,
1047972020430,138,
1047972020431,541,
1047972020432,63,
1047972020433,152,
1047972020434,8,
1047972020435,424,
1047972020436,527,
1047972020437,105,
1047972020438,1128,
1047972020439,166,
1047972020440,67,
1047972020441,322,
1047972020443,214,
1047972020444,1,
1047972020445,0,
1047972020446,441,
1047972020447,644,
1047972020448,105,
1047972020449,7,
1047972020450,94,
1047972020452,0,
1047972020453,1,
1047972020454,3,
1047972020455,15,
1047972020456,2,
1047972020457,84,
1047972020458,66,
1047972020460,32,
1047972020461,40,
1047972020462,109,
1047972020464,538,
1047972020466,421,
1047972020467,95,
1047972020468,1210,
1047972020469,1399,
1047972020470,24,
1047972020471,0,
1047972020472,290,
1047972020474,102,
1047972020477,0,
1047972020478,122,
1047972020479,277,
1047972020480,249,
1047972020481,23,
1047972020484,590,
1047972020485,555,
1047972020486,8,
1047972020487,1875,
1047972020488,0,
1047972020490,156,
1047972020491,750,
1047972020492,48,
1047972020494,261,
1047972020495,0,
1047972020498,1360,
1047972020499,522,
1047972020500,4,
1047972020501,249,
1047972020502,137,
1047972020503,12,
1047972020504,0,
1047972020505,1132,
1047972020506,5,
1047972020507,0,
1047972020509,1,
1047972020510,1,
1047972020511,115,
1047972020512,474,
1047972020513,3,
1047972020514,10,
1047972020515,15,
1047972020518,4,
1047972020519,3,
1047972020520,2,
1047972020521,404,
1047972020524,6,
1047972020525,1,
1047972020526,1,
1047972020527,3,
1047972020528,86,
1047972020529,381,
1047972020530,95,
1047972020532,2,
1047972020533,100,
1047972020534,2,
1047972020535,51,
1047972020536,996,
1047972020537,0,
1047972020539,2,
1047972020540,1,
1047972020542,21,
1047972020543,6,
1047972020544,483,
1047972020546,0,
1047972020547,275,
1047972020548,3,
1047972020549,0,
1047972020550,118,
1047972020551,95,
1047972020552,3,
1047972020553,100,
1047972020554,100,
1047972020555,35,
1047972020556,15,
1047972020557,1,
1047972020558,0,
1047972020559,15,
1047972020560,113,
1047972020563,52,
1047972020564,2,
1047972020565,0,
1047972020566,0,
1047972020567,6,
1047972020568,0,
1047972020569,51,
1047972020570,881,
1047972020571,862,
1047972020572,179,
1047972020573,38,
1047972020574,29,
1047972020575,1766,
1047972020576,1,
1047972020577,14,
1047972020578,327,
1047972020579,143,
1047972020580,34,
1047972020581,571,
1047972020582,408,
1047972020583,92,
1047972020584,5,
1047972020585,18,
1047972020586,1,
1047972020587,390,
1047972020588,262,
1047972020590,40,
1047972020591,6,
1047972020592,1,
1047972020593,1,
1047972020594,489,
1047972020595,172,
1047972020597,5,
1047972020599,100,
1047972020600,1,
1047972020601,34,
1047972020602,0,
1047972020603,142,
1047972020605,6,
1047972020606,3,
1047972020607,0,
1047972020608,39,
1047972020609,6,
1047972020610,2,
1047972020611,101,
1047972020612,18,
1047972020613,277,
1047972020614,0,
1047972020615,5,
1047972020617,7,
1047972020618,3,
1047972020619,135,
1047972020620,77,
1047972020621,4,
1047972020622,98,
1047972020623,1,
1047972020624,1,
1047972020625,0,
1047972020626,611,
1047972020627,7,
1047972020628,1,
1047972020629,0,
1047972020630,0,
1047972020631,3,
1047972020632,125,
1047972020633,581,
1047972020634,98,
1047972020635,88,
1047972020636,2,
1047972020638,5,
1047972020639,89,
1047972020640,0,
1047972020641,5,
1047972020642,103,
1047972020643,3,
1047972020645,6,
1047972020646,186,
1047972020647,0,
1047972020648,90,
1047972020649,189,
1047972020650,37,
1047972020651,2,
1047972020652,0,
1047972020653,122,
1047972020654,98,
1047972020655,188,
1047972020656,1,
1047972020657,1,
1047972020658,1,
1047972020659,0,
1047972020660,1,
1047972020661,1,
1047972020662,919,
1047972020663,0,
1047972020665,10,
1047972020666,2,
1047972020667,55,
1047972020668,176,
1047972020670,33,
1047972020671,3,
1047972020672,6,
1047972020673,97,
1047972020674,2350,
1047972020675,4,
1047972020676,179,
1047972020678,1,
1047972020680,0,
1047972020681,0,
1047972020682,88,
1047972020683,266,
1047972020684,233,
1047972020685,0,
1047972020686,40,
1047972020687,22,
1047972020688,192,
1047972020689,1,
1047972020690,12,
1047972020692,1,
1047972020693,484,
1047972020694,2,
1047972020695,49,
1047972020696,0,
1047972020697,0,
1047972020698,1,
1047972020699,362,
1047972020700,4,
1047972020701,82,
1047972020703,1,
1047972020704,10,
1047972020706,72,
1047972020708,55,
1047972020709,2,
1047972020710,4,
1047972020711,33,
1047972020712,5,
1047972020713,717,
1047972020715,0,
1047972020716,0,
1047972020717,4,
1047972020718,7,
1047972020719,7,
1047972020720,98,
1047972020721,3,
1047972020723,0,
1047972020724,56,
1047972020725,5,
1047972020726,47,
1047972020727,11,
1047972020728,12,
1047972020729,1,
1047972020730,0,
1047972020731,13,
1047972020732,7,
1047972020733,0,
1056561954816,0,
1056561954818,127,
1056561954819,410,
1056561954820,76,
1056561954822,97,
1056561954823,0,
1056561954825,29,
1056561954826,15,
1056561954829,52,
1056561954830,76,
1056561954831,5,
1056561954832,1083,
1056561954833,109,
1056561954834,5,
1056561954835,320,
1056561954837,208,
1056561954838,10,
1056561954839,439,
1056561954841,17,
1056561954842,98,
1056561954843,197,
1056561954845,293,
1056561954846,2,
1056561954847,106,
1056561954848,13,
1056561954849,0,
1056561954850,0,
1056561954851,357,
1056561954852,1,
1056561954853,24,
1056561954854,0,
1056561954856,40,
1056561954857,2,
1056561954858,109,
1056561954859,10,
1056561954860,218,
1056561954863,0,
1056561954864,10,
1056561954865,2,
1056561954868,140,
1056561954869,63,
1056561954870,1,
1056561954871,316,
1056561954872,29,
1056561954873,0,
1056561954875,1,
1056561954877,22,
1056561954880,947,
1056561954881,330,
1056561954882,0,
1056561954883,144,
1056561954886,33,
1056561954887,599,
1056561954888,383,
1056561954889,0,
1056561954890,3,
1056561954892,206,
1056561954893,2,
1056561954895,3,
1056561954896,155,
1056561954897,27,
1056561954898,323,
1056561954899,210,
1056561954900,68,
1056561954901,5,
1056561954902,0,
1056561954904,61,
1056561954905,2378,
1056561954907,4,
1056561954909,29,
1056561954911,225,
1056561954912,9,
1056561954913,2,
1056561954914,0,
1056561954916,141,
1056561954918,27,
1056561954919,506,
1056561954920,229,
1056561954921,92,
1056561954922,0,
1056561954925,226,
1056561954926,216,
1056561954927,92,
1056561954928,8,
1056561954929,0,
1056561954930,30,
1056561954931,5,
1056561954932,91,
1056561954933,7,
1056561954934,543,
1056561954935,168,
1056561954936,40,
1056561954937,1,
1056561954938,8,
1056561954939,2054,
1056561954941,42,
1056561954942,0,
1056561954943,383,
1056561954944,9,
1056561954946,0,
1056561954947,21,
1056561954948,181,
1056561954949,4,
1056561954952,3916,
1056561954953,7,
1056561954955,16,
1056561954956,6,
1056561954957,741,
1056561954958,5,
1056561954959,180,
1056561954960,97,
1056561954961,327,
1056561954962,7,
1056561954964,2,
1056561954965,2,
1056561954966,44,
1056561954969,1,
1056561954970,3,
1056561954972,1,
1056561954974,145,
1056561954975,475,
1056561954976,0,
1056561954977,81,
1056561954978,169,
1056561954979,21,
1056561954980,201,
1056561954982,0,
1056561954984,0,
1056561954985,18,
1056561954986,113,
1056561954987,816,
1056561954988,114,
1056561954989,3,
1056561954990,2,
1056561954991,150,
1056561954992,4,
1056561954993,180,
1056561954994,99,
1056561954995,1049,
1056561954996,340,
1056561954997,52,
1056561954998,50,
1056561954999,88,
1056561955000,1,
1056561955002,14,
1056561955003,913,
1056561955004,108,
1056561955005,519,
1056561955006,4,
1056561955007,119,
1056561955008,26,
1056561955009,15,
1056561955010,672,
1056561955012,34,
1056561955013,14,
1056561955014,4,
1056561955015,577,
1056561955016,449,
1056561955017,657,
1056561955018,116,
1056561955019,0,
1056561955020,119,
1056561955021,365,
1056561955022,6,
1056561955023,2,
1056561955025,5,
1056561955026,465,
1056561955027,50,
1056561955028,787,
1056561955029,362,
1056561955030,26,
1056561955031,12,
1056561955032,301,
1056561955035,3282,
1056561955036,4,
1056561955037,0,
1056561955038,19,
1056561955039,384,
1056561955040,156,
1056561955041,462,
1056561955042,2474,
1056561955043,22,
1056561955044,502,
1056561955045,1,
1056561955046,3,
1056561955047,0,
1056561955048,1072,
1056561955049,418,
1056561955050,41,
1056561955051,164,
1056561955054,92,
1056561955055,290,
1056561955056,199,
1056561955057,115,
1056561955058,521,
1056561955059,1,
1056561955060,1,
1056561955062,6,
1056561955063,16,
1056561955064,841,
1056561955065,17,
1056561955066,2,
1056561955067,81,
1056561955068,11,
1056561955069,1,
1056561955071,58,
1056561955072,2,
1056561955073,109,
1056561955074,2,
1056561955075,146,
1056561955076,9,
1056561955077,0,
1056561955078,121,
1056561955079,1,
1056561955080,222,
1056561955081,5,
1056561955083,0,
1056561955084,11,
1056561955085,8,
1056561955086,1,
1056561955087,72,
1056561955088,10,
1056561955089,409,
1056561955090,0,
1056561955091,0,
1056561955092,1,
1056561955093,3,
1056561955094,50,
1056561955095,2,
1056561955097,414,
1056561955098,0,
1056561955100,124,
1056561955101,115,
1056561955102,13,
1056561955104,699,
1056561955105,25,
1056561955106,1,
1056561955107,477,
1056561955108,4,
1056561955109,68,
1056561955110,350,
1056561955111,7,
1056561955112,11,
1056561955113,457,
1056561955114,317,
1056561955115,825,
1056561955116,1,
1056561955117,217,
1056561955118,93,
1056561955120,21,
1056561955121,208,
1056561955123,114,
1056561955124,0,
1056561955125,12,
1056561955126,96,
1056561955127,395,
1056561955128,91,
1056561955129,662,
1056561955130,74,
1056561955131,1,
1056561955132,112,
1056561955133,3,
1056561955134,2,
1056561955135,435,
1056561955136,215,
1056561955137,19,
1056561955138,43,
1056561955140,1,
1056561955141,26,
1056561955142,6,
1056561955143,397,
1056561955144,80,
1056561955148,0,
1056561955149,148,
1056561955150,95,
1056561955152,13,
1056561955153,0,
1056561955154,30,
1056561955155,3,
1056561955156,30,
1056561955157,15,
1056561955158,522,
1056561955159,18,
1056561955160,11,
1056561955161,3,
1056561955163,0,
1056561955164,110,
1056561955165,1,
1056561955167,46,
1056561955168,170,
1056561955169,6,
1056561955170,1,
1056561955171,180,
1056561955172,2,
1056561955174,48,
1056561955175,24,
1056561955176,88,
1056561955177,17,
1056561955178,11,
1056561955179,0,
1056561955180,4,
1056561955181,119,
1056561955182,17,
1056561955183,124,
1056561955184,1,
1056561955185,0,
1056561955187,908,
1056561955188,403,
1056561955189,43,
1056561955190,21,
1056561955192,5,
1056561955193,5,
1056561955194,122,
1056561955195,1,
1056561955196,118,
1056561955197,262,
1056561955198,161,
1056561955199,234,
1056561955200,0,
1056561955202,1,
1056561955203,3457,
1056561955204,84,
1056561955205,108,
1056561955206,1,
1056561955207,0,
1056561955208,0,
1056561955209,87,
1056561955210,0,
1056561955212,4,
1056561955213,511,
1056561955215,4,
1056561955216,6,
1056561955217,127,
1056561955218,0,
1056561955219,4,
1056561955220,6,
1056561955221,1056,
1056561955222,600,
1056561955224,5,
1056561955225,4,
1056561955227,18,
1056561955228,2,
1056561955229,16,
1056561955230,80,
1056561955231,213,
1056561955232,13,
1056561955233,4,
1056561955234,1622,
1056561955235,337,
1056561955236,646,
1056561955237,500,
1056561955238,5,
1056561955239,39,
1056561955240,1005,
1056561955241,287,
1056561955242,699,
1056561955243,202,
1056561955244,32,
1056561955245,0,
1056561955246,0,
1056561955247,19,
1056561955248,103,
1056561955249,0,
1056561955250,808,
1056561955251,195,
1056561955252,14,
1056561955253,561,
1056561955254,18,
1056561955255,2,
1056561955256,11,
1056561955257,3,
1056561955259,36,
1056561955260,2,
1056561955261,381,
1056561955263,4,
1056561955264,131,
1056561955265,17,
1056561955266,12,
1056561955267,62,
1056561955268,175,
1056561955269,386,
1056561955270,752,
1056561955271,413,
1056561955272,387,
1056561955273,0,
1056561955274,30,
1056561955275,8,
1056561955276,15,
1056561955277,0,
1056561955278,1,
1056561955281,0,
1056561955282,164,
1056561955283,5,
1056561955284,81,
1056561955285,2,
1056561955287,7,
1056561955289,668,
1056561955290,15,
1056561955291,338,
1056561955292,54,
1056561955293,147,
1056561955295,1,
1056561955297,5,
1056561955299,127,
1056561955300,0,
1056561955301,91,
1056561955302,2,
1056561955303,193,
1056561955304,0,
1056561955305,340,
1056561955306,4,
1056561955307,0,
1056561955309,97,
1056561955310,13,
1056561955311,377,
1056561955312,1,
1056561955313,11,
1056561955314,0,
1056561955315,151,
1056561955316,0,
1056561955318,1,
1056561955319,71,
1056561955320,149,
1056561955322,435,
1056561955324,154,
1056561955325,8,
1056561955326,3,
1056561955327,86,
1056561955329,18,
1056561955330,69,
1056561955331,21,
1056561955332,84,
1056561955333,8,
1056561955334,0,
1056561955335,5,
1056561955336,6,
1056561955337,0,
1056561955338,0,
1056561955339,16,
1056561955341,458,
1056561955342,16,
1056561955343,261,
1056561955344,662,
1056561955345,0,
1056561955346,60,
1056561955347,362,
1056561955348,76,
1056561955349,4,
1056561955353,16,
1056561955354,1,
1056561955355,1,
1056561955356,9,
1056561955357,200,
1056561955358,27,
1056561955360,97,
1056561955361,2,
1056561955362,2,
1056561955363,10,
1056561955364,0,
1056561955365,0,
1056561955366,0,
1065151889410,6,
1065151889411,100,
1065151889412,1773,
1065151889413,172,
1065151889414,938,
1065151889415,2,
1065151889417,8,
1065151889419,1,
1065151889420,354,
1065151889421,0,
1065151889424,138,
1065151889425,123,
1065151889428,172,
1065151889429,4,
1065151889430,338,
1065151889431,549,
1065151889432,5,
1065151889434,0,
1065151889436,22,
1065151889438,110,
1065151889439,260,
1065151889440,166,
1065151889441,110,
1065151889442,6,
1065151889443,0,
1065151889444,690,
1065151889445,204,
1065151889446,15,
1065151889447,263,
1065151889448,0,
1065151889449,3,
1065151889450,348,
1065151889452,169,
1065151889453,65,
1065151889454,1298,
1065151889456,187,
1065151889457,605,
1065151889458,1487,
1065151889461,43,
1065151889462,3643,
1065151889463,81,
1065151889464,11,
1065151889465,352,
1065151889466,0,
1065151889467,0,
1065151889468,1,
1065151889470,3,
1065151889471,27,
1065151889472,177,
1065151889473,619,
1065151889474,107,
1065151889475,6,
1065151889476,143,
1065151889477,27,
1065151889478,777,
1065151889479,991,
1065151889481,0,
1065151889482,35,
1065151889483,0,
1065151889484,282,
1065151889485,1294,
1065151889486,57,
1065151889487,144,
1065151889490,0,
1065151889493,93,
1065151889495,35,
1065151889496,95,
1065151889497,0,
1065151889498,1122,
1065151889499,168,
1065151889501,47,
1065151889502,49,
1065151889505,0,
1065151889506,1,
1065151889508,30,
1065151889509,101,
1065151889512,0,
1065151889513,122,
1065151889515,77,
1065151889516,1,
1065151889518,1933,
1065151889520,131,
1065151889522,138,
1065151889523,19,
1065151889524,6,
1065151889525,3,
1065151889526,123,
1065151889527,1720,
1065151889528,3,
1065151889530,78,
1065151889534,53,
1065151889535,27,
1065151889536,45,
1065151889537,0,
1065151889538,128,
1065151889540,661,
1065151889542,0,
1065151889543,121,
1065151889546,0,
1065151889547,0,
1065151889549,781,
1065151889550,237,
1065151889552,47,
1065151889553,175,
1065151889554,0,
1065151889555,0,
1065151889558,2,
1065151889559,120,
1065151889560,371,
1065151889562,329,
1065151889563,308,
1065151889564,71,
1065151889565,2,
1065151889567,122,
1065151889568,389,
1065151889569,50,
1065151889571,1,
1065151889572,166,
1065151889573,129,
1065151889574,2,
1065151889575,0,
1065151889576,42,
1065151889577,88,
1065151889579,167,
1065151889580,1,
1065151889582,110,
1065151889583,106,
1065151889584,4,
1065151889585,33,
1065151889586,3,
1065151889587,1,
1065151889589,4,
1065151889590,29,
1065151889592,21,
1065151889594,281,
1065151889595,223,
1065151889597,107,
1065151889598,120,
1065151889599,3,
1065151889600,1,
1065151889601,2,
1065151889602,249,
1065151889603,49,
1065151889604,32,
1065151889605,239,
1065151889607,0,
1065151889608,562,
1065151889610,1179,
1065151889611,0,
1065151889612,88,
1065151889613,1446,
1065151889615,15,
1065151889616,2,
1065151889617,92,
1065151889618,0,
1065151889620,306,
1065151889621,330,
1065151889623,737,
1065151889624,107,
1065151889625,255,
1065151889626,640,
1065151889627,123,
1065151889628,35,
1065151889629,342,
1065151889630,1768,
1065151889631,480,
1065151889632,2,
1065151889633,2847,
1065151889634,2,
1065151889635,316,
1065151889637,46,
1065151889638,2154,
1065151889639,211,
1065151889640,12,
1065151889641,163,
1065151889642,99,
1065151889643,4,
1065151889644,87,
1065151889645,0,
1065151889646,10,
1065151889647,811,
1065151889648,34,
1065151889650,42,
1065151889651,0,
1065151889652,1931,
1065151889653,13,
1065151889654,0,
1065151889655,2,
1065151889656,23,
1065151889657,1,
1065151889658,78,
1065151889659,77,
1065151889660,171,
1065151889661,6,
1065151889662,0,
1065151889663,9,
1065151889664,7,
1065151889665,215,
1065151889666,0,
1065151889667,5,
1065151889668,21,
1065151889669,0,
1065151889670,241,
1065151889671,254,
1065151889673,0,
1065151889676,164,
