,user_id,gender,income_level,age
1137,94489280943,Female,Low,25 - 34
1138,94489280947,Male,Low,25 - 34
1140,94489280963,Male,Low,25 - 34
1142,94489280983,Female,High,25 - 34
1143,94489280987,Female,Low,< 18
1145,94489281028,Male,Low,< 18
1149,94489281050,Male,Medium,25 - 34
1150,103079215125,Male,Medium,25 - 34
1160,103079215143,Male,Low,35 - 44
1164,103079215156,Female,High,25 - 34
1166,103079215159,Male,Medium,25 - 34
1167,103079215160,Female,Medium,25 - 34
1168,103079215162,Male,Low,< 18
1169,103079215163,Male,Medium,18 - 24
1171,103079215165,Female,Medium,18 - 24
1173,103079215168,Female,High,25 - 34
1174,103079215169,Male,Medium,25 - 34
1176,103079215171,Female,Low,25 - 34
1177,103079215172,Male,Medium,35 - 44
1178,103079215175,Male,Medium,25 - 34
1180,103079215179,Male,Medium,< 18
1181,103079215181,Male,Low,25 - 34
1182,103079215182,Male,Low,25 - 34
1183,103079215183,Male,High,< 18
1185,103079215187,Female,Low,25 - 34
1187,103079215193,Female,Medium,25 - 34
1191,103079215206,Female,Medium,18 - 24
1192,103079215209,Male,Low,35 - 44
1193,103079215210,Male,Medium,18 - 24
1194,103079215213,Female,Medium,25 - 34
1195,103079215214,Female,Medium,18 - 24
1197,103079215221,Female,High,25 - 34
1198,103079215222,Female,Medium,18 - 24
1199,103079215226,Female,Low,< 18
1205,103079215241,Female,Low,25 - 34
1206,103079215243,Male,Low,18 - 24
1208,103079215248,Female,Low,25 - 34
1209,103079215253,Female,Low,35 - 44
1211,103079215255,Female,Low,< 18
1212,103079215260,Female,Low,< 18
1213,103079215262,Female,Low,18 - 24
1214,103079215263,Female,Low,25 - 34
1216,103079215270,Male,Low,25 - 34
1217,103079215272,Female,Medium,18 - 24
1218,103079215277,Female,Medium,18 - 24
1219,103079215278,Male,Low,25 - 34
1220,103079215281,Male,Low,25 - 34
1221,103079215282,Male,Low,25 - 34
1223,103079215291,Female,Low,25 - 34
1226,103079215301,Female,Low,25 - 34
1228,103079215306,Female,Low,35 - 44
1229,103079215318,Male,Medium,25 - 34
1230,103079215323,Female,Low,< 18
1231,103079215324,Male,Low,18 - 24
1232,103079215333,Male,High,25 - 34
1233,103079215335,Female,Low,25 - 34
1234,103079215374,Female,Medium,45 - 54
1235,103079215415,Female,Medium,25 - 34
1236,103079215464,Female,Medium,25 - 34
1237,103079215513,Male,Low,18 - 24
1238,103079215514,Female,High,25 - 34
1239,103079215523,Female,Medium,25 - 34
1240,103079215527,Female,Low,25 - 34
1241,103079215551,Female,Low,18 - 24
1242,103079215570,Female,Medium,18 - 24
1243,103079215572,Female,Low,18 - 24
1244,103079215576,Male,Low,25 - 34
1247,103079215644,Female,Low,18 - 24
1248,103079215658,Male,Medium,18 - 24
1249,103079215671,Female,Medium,18 - 24
1252,111669149728,Male,Low,< 18
1253,111669149750,Male,Medium,25 - 34
1255,111669149754,Female,Medium,25 - 34
1258,111669149757,Male,High,< 18
1259,111669149758,Male,Low,18 - 24
1260,111669149761,Female,Low,18 - 24
1262,111669149766,Male,Low,18 - 24
1265,111669149769,Male,Medium,35 - 44
1268,111669149777,Female,Medium,25 - 34
1270,111669149781,Female,Low,< 18
1271,111669149782,Female,Medium,25 - 34
1272,111669149783,Male,Medium,35 - 44
1273,111669149785,Female,Medium,25 - 34
1275,111669149792,Female,Low,25 - 34
1278,111669149800,Female,High,< 18
1283,111669149813,Male,Low,25 - 34
1284,111669149817,Female,Medium,18 - 24
1285,111669149820,Female,Medium,25 - 34
1286,111669149822,Female,Medium,25 - 34
1287,111669149824,Female,Low,25 - 34
1288,111669149825,Female,Low,< 18
1290,111669149831,Female,Low,25 - 34
1291,111669149832,Female,Medium,35 - 44
1295,111669149841,Female,Low,18 - 24
1296,111669149844,Female,Low,25 - 34
1301,111669149855,Male,Low,< 18
1302,111669149856,Male,Low,18 - 24
1307,111669149870,Female,High,35 - 44
1308,111669149877,Male,Low,< 18
1309,111669149883,Female,High,18 - 24
1310,111669149884,Female,Low,25 - 34
1311,111669149886,Male,Low,35 - 44
1313,111669149895,Male,Medium,25 - 34
1315,111669149920,Female,Low,25 - 34
1316,111669149950,Female,Medium,< 18
1317,111669149982,Male,Low,25 - 34
1319,111669150009,Female,High,18 - 24
1320,111669150070,Female,High,18 - 24
1321,111669150074,Female,Medium,25 - 34
1322,111669150078,Female,Low,18 - 24
1324,111669150111,Male,Medium,18 - 24
1325,111669150121,Female,Low,< 18
1326,111669150149,Male,Low,25 - 34
1327,111669150161,Female,Medium,25 - 34
1328,111669150170,Female,Medium,25 - 34
1330,111669150211,Female,Medium,25 - 34
1332,111669150234,Female,Medium,< 18
1335,120259084318,Male,Low,18 - 24
1339,120259084327,Female,Low,18 - 24
1343,120259084335,Female,Medium,18 - 24
1345,120259084342,Female,Medium,35 - 44
1350,120259084356,Male,Medium,45 - 54
1357,120259084377,Male,Low,25 - 34
1358,120259084378,Female,Medium,18 - 24
1360,120259084380,Female,Low,18 - 24
1362,120259084382,Male,Medium,25 - 34
1363,120259084383,Female,Medium,35 - 44
1364,120259084385,Male,Low,18 - 24
1365,120259084388,Female,Medium,25 - 34
1366,120259084389,Male,Medium,18 - 24
1368,120259084391,Male,Low,18 - 24
1372,120259084399,Female,Low,25 - 34
1375,120259084407,Female,Low,18 - 24
1377,120259084414,Male,Medium,18 - 24
1379,120259084416,Male,Low,18 - 24
1380,120259084417,Female,High,25 - 34
1383,120259084426,Male,Low,35 - 44
1386,120259084436,Female,Medium,25 - 34
1387,120259084437,Male,Low,25 - 34
1388,120259084439,Male,High,25 - 34
1389,120259084441,Female,Low,25 - 34
1392,120259084454,Male,Low,25 - 34
1394,120259084460,Male,High,25 - 34
1397,120259084468,Male,Medium,35 - 44
1400,120259084475,Male,Low,35 - 44
1401,120259084477,Female,Low,25 - 34
1402,120259084490,Male,Low,18 - 24
1403,120259084494,Female,Medium,18 - 24
1404,120259084506,Male,Medium,25 - 34
1405,120259084511,Female,Low,18 - 24
1406,120259084561,Female,High,25 - 34
1407,120259084570,Female,Medium,18 - 24
1408,120259084583,Female,Low,18 - 24
1409,120259084586,Female,Low,25 - 34
1412,120259084630,Female,Low,18 - 24
1413,120259084695,Male,Medium,25 - 34
1414,120259084703,Male,Low,25 - 34
1415,120259084710,Female,Low,25 - 34
1417,120259084742,Female,Low,< 18
1418,120259084759,Female,Low,25 - 34
1419,120259084760,Female,Low,25 - 34
1420,120259084777,Female,Low,18 - 24
1421,120259084785,Female,Low,18 - 24
1422,120259084793,Male,Medium,25 - 34
1423,120259084823,Male,Medium,35 - 44
1424,120259084829,Female,Medium,18 - 24
1425,120259084833,Female,Low,18 - 24
1426,120259084837,Female,Low,18 - 24
1437,128849018933,Female,Low,25 - 34
1438,128849018934,Female,High,45 - 54
1440,128849018937,Female,Low,25 - 34
1441,128849018938,Female,Medium,25 - 34
1443,128849018945,Female,Low,< 18
1446,128849018952,Female,High,18 - 24
1450,128849018962,Female,Medium,25 - 34
1451,128849018965,Female,Low,18 - 24
1452,128849018967,Male,Medium,< 18
1453,128849018968,Female,High,18 - 24
1454,128849018969,Female,Low,18 - 24
1455,128849018970,Female,High,35 - 44
1456,128849018972,Male,Medium,18 - 24
1458,128849018974,Female,Low,25 - 34
1460,128849019004,Female,Medium,18 - 24
1461,128849019009,Female,High,< 18
1465,128849019013,Female,High,35 - 44
1468,128849019026,Female,Medium,< 18
1469,128849019042,Male,Low,35 - 44
1470,128849019045,Female,Medium,25 - 34
1471,128849019047,Female,Low,25 - 34
1472,128849019048,Female,Medium,18 - 24
1473,128849019057,Female,Low,< 18
1474,128849019060,Female,High,< 18
1475,128849019074,Female,Low,18 - 24
1476,128849019076,Female,Medium,18 - 24
1477,128849019077,Male,Low,25 - 34
1478,128849019081,Male,High,25 - 34
1479,128849019084,Female,Low,18 - 24
1480,128849019110,Female,Low,< 18
1481,128849019122,Male,Low,18 - 24
1482,128849019139,Male,Low,25 - 34
1483,128849019201,Female,Medium,25 - 34
1484,128849019202,Male,Medium,35 - 44
1485,128849019219,Female,Low,18 - 24
1486,128849019235,Female,Low,18 - 24
1489,128849019256,Female,Low,25 - 34
1491,128849019267,Female,Medium,< 18
1492,128849019269,Male,Low,18 - 24
1493,128849019281,Male,Low,18 - 24
1494,128849019283,Male,Low,18 - 24
1495,128849019298,Male,Medium,25 - 34
1502,137438953524,Male,Low,18 - 24
1503,137438953525,Female,Medium,18 - 24
1504,137438953527,Female,Medium,25 - 34
1505,137438953535,Female,Medium,18 - 24
1506,137438953538,Female,High,25 - 34
1507,137438953539,Female,Low,25 - 34
1508,137438953540,Male,Medium,25 - 34
1511,137438953546,Male,Low,35 - 44
1512,137438953547,Female,Medium,25 - 34
1513,137438953548,Female,Low,18 - 24
1514,137438953550,Female,Medium,35 - 44
1515,137438953551,Male,High,25 - 34
1516,137438953553,Female,High,25 - 34
1517,137438953556,Female,Medium,18 - 24
1518,137438953557,Male,Medium,25 - 34
1520,137438953559,Male,Low,25 - 34
1521,137438953560,Female,Medium,18 - 24
1522,137438953561,Male,Low,18 - 24
1526,137438953569,Female,Low,18 - 24
1530,137438953576,Female,Medium,18 - 24
1533,137438953590,Female,Medium,35 - 44
1537,137438953598,Male,Medium,25 - 34
1541,137438953610,Female,High,25 - 34
1544,137438953625,Female,High,25 - 34
1546,137438953628,Female,High,25 - 34
1547,137438953632,Female,Medium,35 - 44
1548,137438953636,Female,Low,25 - 34
1549,137438953641,Female,High,25 - 34
1550,137438953644,Female,Low,25 - 34
1551,137438953645,Male,Low,35 - 44
1552,137438953652,Male,Low,18 - 24
1553,137438953653,Female,Medium,< 18
1555,137438953655,Male,Low,35 - 44
1557,137438953660,Male,High,35 - 44
1559,137438953667,Female,Low,25 - 34
1560,137438953668,Female,Medium,25 - 34
1562,137438953674,Female,Medium,18 - 24
1563,137438953675,Female,Low,18 - 24
1564,137438953677,Male,Low,35 - 44
1565,137438953691,Male,Low,25 - 34
1566,137438953695,Female,High,25 - 34
1567,137438953705,Female,Medium,18 - 24
1570,137438953764,Male,Low,18 - 24
1571,137438953775,Female,Low,18 - 24
1572,137438953777,Female,High,18 - 24
1575,137438953832,Male,Medium,18 - 24
1577,137438953856,Male,Low,18 - 24
1578,137438953875,Female,High,18 - 24
1579,137438953879,Female,Low,25 - 34
1580,137438953903,Female,Medium,25 - 34
1582,137438953915,Female,Low,18 - 24
1584,137438953956,Male,Medium,25 - 34
1585,137438953966,Female,Medium,< 18
1586,137438953974,Male,Medium,25 - 34
1593,146028888113,Male,Low,35 - 44
1594,146028888116,Female,Medium,25 - 34
1596,146028888119,Female,Low,35 - 44
1598,146028888122,Male,High,25 - 34
1599,146028888123,Female,Medium,18 - 24
1600,146028888126,Male,High,25 - 34
1602,146028888130,Female,Medium,18 - 24
1603,146028888132,Male,Medium,25 - 34
1604,146028888133,Male,High,25 - 34
1605,146028888134,Male,Medium,< 18
1606,146028888136,Female,Low,18 - 24
1608,146028888139,Male,Medium,25 - 34
1610,146028888143,Female,Medium,25 - 34
1611,146028888147,Female,Low,18 - 24
1613,146028888150,Male,Medium,< 18
1615,146028888152,Female,Medium,25 - 34
1617,146028888155,Female,Medium,18 - 24
1618,146028888156,Female,Medium,25 - 34
1620,146028888158,Male,Medium,35 - 44
1622,146028888162,Male,High,25 - 34
1623,146028888163,Male,Medium,25 - 34
1624,146028888165,Male,Low,25 - 34
1625,146028888166,Male,High,25 - 34
1628,146028888171,Female,High,25 - 34
1629,146028888173,Female,Medium,35 - 44
1631,146028888176,Male,Low,45 - 54
1632,146028888181,Male,Medium,18 - 24
1633,146028888184,Male,Low,25 - 34
1634,146028888185,Female,Medium,< 18
1635,146028888193,Female,Medium,18 - 24
1637,146028888196,Male,Medium,25 - 34
1638,146028888197,Male,Low,25 - 34
1640,146028888206,Female,Low,35 - 44
1641,146028888211,Male,Low,18 - 24
1642,146028888213,Female,Low,25 - 34
1643,146028888215,Male,High,25 - 34
1644,146028888221,Male,Low,55+
1645,146028888230,Female,Medium,25 - 34
1649,146028888238,Male,Low,18 - 24
1650,146028888242,Female,Medium,18 - 24
1651,146028888244,Male,High,25 - 34
1652,146028888247,Female,Medium,25 - 34
1654,146028888252,Female,Medium,18 - 24
1655,146028888254,Male,Low,45 - 54
1656,146028888255,Male,Medium,25 - 34
1657,146028888257,Male,Low,18 - 24
1658,146028888259,Female,Low,18 - 24
1659,146028888260,Male,Low,35 - 44
1660,146028888275,Female,Low,25 - 34
1661,146028888281,Female,Low,18 - 24
1662,146028888286,Female,Medium,25 - 34
1663,146028888291,Male,Medium,25 - 34
1664,146028888300,Female,Low,25 - 34
1665,146028888322,Male,Medium,< 18
1666,146028888324,Male,High,18 - 24
1667,146028888343,Male,Medium,18 - 24
1668,146028888357,Male,Low,18 - 24
1669,146028888359,Male,Low,25 - 34
1670,146028888375,Male,Medium,25 - 34
1671,146028888394,Female,High,25 - 34
1672,146028888436,Female,Low,18 - 24
1673,146028888474,Male,Medium,18 - 24
1674,146028888501,Female,Low,25 - 34
1675,146028888507,Female,Low,25 - 34
1677,146028888551,Female,Medium,25 - 34
1679,146028888570,Female,High,25 - 34
1681,154618822677,Female,High,25 - 34
1686,154618822685,Female,Low,25 - 34
1693,154618822702,Male,Medium,25 - 34
1697,154618822710,Female,Medium,25 - 34
1698,154618822716,Male,Low,25 - 34
1700,154618822719,Male,Medium,25 - 34
1702,154618822724,Male,Medium,35 - 44
1703,154618822725,Male,Medium,18 - 24
1706,154618822728,Female,Low,18 - 24
1708,154618822730,Male,Medium,25 - 34
1710,154618822734,Male,Low,25 - 34
1712,154618822736,Male,Medium,25 - 34
1713,154618822738,Male,Low,25 - 34
1715,154618822740,Male,Medium,25 - 34
1716,154618822743,Male,Low,35 - 44
1717,154618822747,Male,Low,18 - 24
1718,154618822749,Female,High,25 - 34
1719,154618822753,Female,Medium,25 - 34
1720,154618822755,Female,Low,25 - 34
1721,154618822759,Male,Medium,25 - 34
1724,154618822772,Female,High,25 - 34
1725,154618822773,Female,Medium,18 - 24
1727,154618822778,Female,Low,< 18
1728,154618822779,Male,Medium,25 - 34
1729,154618822781,Female,High,25 - 34
1730,154618822783,Female,Medium,18 - 24
1731,154618822786,Female,Medium,35 - 44
1733,154618822792,Female,Low,18 - 24
1734,154618822796,Female,Low,18 - 24
1735,154618822797,Female,Low,25 - 34
1736,154618822798,Female,Low,25 - 34
1737,154618822802,Female,Medium,25 - 34
1739,154618822808,Male,Low,35 - 44
1742,154618822812,Female,High,25 - 34
1743,154618822814,Female,Low,< 18
1747,154618822845,Male,Medium,25 - 34
1748,154618822860,Female,Medium,25 - 34
1749,154618822872,Female,Medium,25 - 34
1750,154618822880,Female,Low,18 - 24
1751,154618822885,Male,Low,18 - 24
1753,154618822905,Female,High,35 - 44
1754,154618822913,Female,Low,18 - 24
1755,154618822918,Female,Low,25 - 34
1756,154618822936,Female,High,25 - 34
1757,154618822943,Female,Low,25 - 34
1759,154618822993,Female,Low,18 - 24
1760,154618822997,Female,Medium,< 18
1761,154618822999,Male,Low,18 - 24
1762,154618823015,Female,Medium,25 - 34
1763,154618823040,Male,Low,25 - 34
1764,154618823045,Male,Medium,18 - 24
1765,154618823047,Female,Low,18 - 24
1766,154618823054,Male,Low,< 18
1767,154618823116,Female,Low,25 - 34
1768,154618823122,Male,Medium,18 - 24
1769,154618823129,Female,Medium,25 - 34
1770,154618823132,Male,Medium,35 - 44
1771,154618823134,Female,Medium,< 18
1777,163208757292,Female,Low,25 - 34
1783,163208757303,Female,Medium,25 - 34
1784,163208757305,Male,Medium,25 - 34
1785,163208757312,Male,Low,25 - 34
1786,163208757313,Female,Medium,18 - 24
1788,163208757317,Female,Low,25 - 34
1789,163208757320,Male,High,25 - 34
1791,163208757324,Female,Low,18 - 24
1793,163208757326,Male,Medium,25 - 34
1794,163208757328,Male,Low,< 18
1795,163208757329,Female,Low,25 - 34
1797,163208757334,Female,Low,25 - 34
1799,163208757338,Male,Low,25 - 34
1800,163208757340,Female,Low,25 - 34
1801,163208757341,Male,High,25 - 34
1802,163208757343,Female,Medium,45 - 54
1803,163208757344,Female,High,35 - 44
1804,163208757345,Female,Low,18 - 24
1805,163208757346,Male,Medium,25 - 34
1806,163208757348,Female,Low,25 - 34
1807,163208757349,Female,High,25 - 34
1808,163208757350,Male,Low,35 - 44
1809,163208757358,Male,Low,25 - 34
1810,163208757363,Male,Medium,25 - 34
1811,163208757368,Male,Low,25 - 34
1812,163208757369,Male,Medium,25 - 34
1813,163208757370,Female,High,35 - 44
1815,163208757381,Female,Low,25 - 34
1816,163208757386,Female,Low,25 - 34
1817,163208757387,Male,High,25 - 34
1820,163208757397,Female,Low,35 - 44
1823,163208757401,Female,Low,18 - 24
1824,163208757411,Female,Low,< 18
1826,163208757424,Male,Medium,35 - 44
1827,163208757426,Female,Low,25 - 34
1829,163208757462,Male,Low,18 - 24
1830,163208757477,Male,Medium,55+
1832,163208757523,Male,Low,25 - 34
1833,163208757528,Male,Low,25 - 34
1834,163208757541,Male,Medium,18 - 24
1835,163208757551,Female,Low,25 - 34
1837,163208757601,Female,Medium,25 - 34
1838,163208757625,Male,Medium,18 - 24
1839,163208757627,Female,Medium,18 - 24
1841,163208757660,Female,Low,25 - 34
1842,163208757667,Male,Medium,25 - 34
1843,163208757684,Female,Low,18 - 24
1844,163208757686,Male,Low,25 - 34
1845,163208757717,Female,Low,18 - 24
1847,163208757755,Female,Medium,< 18
1850,163208757783,Male,High,25 - 34
1851,163208757786,Male,Medium,25 - 34
1853,171798691871,Female,High,18 - 24
1861,171798691893,Female,Medium,18 - 24
1865,171798691899,Male,Low,25 - 34
1867,171798691901,Female,High,25 - 34
1868,171798691905,Female,Medium,25 - 34
1869,171798691906,Female,Low,25 - 34
1871,171798691908,Female,Low,25 - 34
1872,171798691909,Female,Low,18 - 24
1874,171798691914,Female,Medium,25 - 34
1876,171798691918,Female,Low,18 - 24
1878,171798691921,Male,Medium,25 - 34
1879,171798691922,Male,Low,25 - 34
1880,171798691923,Female,Medium,18 - 24
1882,171798691925,Male,Low,25 - 34
1883,171798691927,Male,Medium,< 18
1884,171798691929,Male,Low,25 - 34
1885,171798691930,Male,Low,35 - 44
1886,171798691931,Male,Low,25 - 34
1887,171798691933,Female,Low,< 18
1889,171798691938,Male,Medium,55+
1890,171798691941,Male,Medium,25 - 34
1891,171798691943,Female,High,25 - 34
1896,171798691951,Female,Medium,25 - 34
1897,171798691952,Female,Low,18 - 24
1900,171798691955,Male,Low,25 - 34
1901,171798691956,Female,Medium,< 18
1903,171798691960,Male,Low,18 - 24
1904,171798691965,Male,Medium,25 - 34
1906,171798691969,Male,Low,25 - 34
1908,171798691974,Male,Low,25 - 34
1909,171798691975,Female,Low,45 - 54
1910,171798691976,Male,Low,35 - 44
1911,171798691978,Female,Medium,25 - 34
1912,171798691983,Female,High,25 - 34
1918,171798692008,Female,Medium,25 - 34
1919,171798692009,Female,Low,18 - 24
1920,171798692011,Male,Low,45 - 54
1923,171798692026,Female,Low,< 18
1924,171798692027,Male,Medium,55+
1927,171798692034,Male,Low,< 18
1928,171798692043,Male,Low,25 - 34
1929,171798692045,Female,High,25 - 34
1930,171798692063,Male,Low,25 - 34
1932,171798692076,Male,Low,25 - 34
1933,171798692093,Female,Medium,< 18
1934,171798692094,Male,Low,18 - 24
1935,171798692137,Male,Low,18 - 24
1937,171798692177,Female,Low,18 - 24
1938,171798692198,Male,Low,25 - 34
1939,171798692231,Male,Low,18 - 24
1942,171798692286,Female,Low,25 - 34
1943,171798692291,Female,Low,25 - 34
1944,171798692299,Female,Medium,< 18
1947,171798692328,Female,Low,18 - 24
1948,171798692341,Male,Low,18 - 24
1949,171798692345,Male,Medium,< 18
1950,171798692359,Female,Low,18 - 24
1951,171798692371,Female,Low,25 - 34
1952,171798692400,Female,Low,35 - 44
1954,171798692403,Male,Medium,25 - 34
1955,171798692409,Female,Medium,< 18
1958,171798692433,Female,Medium,18 - 24
1961,180388626473,Female,Medium,25 - 34
1963,180388626488,Male,Medium,25 - 34
1969,180388626500,Female,Medium,25 - 34
1971,180388626503,Female,Low,35 - 44
1973,180388626508,Female,Low,< 18
1974,180388626510,Female,Low,18 - 24
1975,180388626512,Male,Medium,25 - 34
1976,180388626513,Male,Low,< 18
1977,180388626514,Male,Medium,< 18
1978,180388626517,Male,High,35 - 44
1981,180388626523,Female,Low,25 - 34
1982,180388626525,Female,Medium,25 - 34
1983,180388626526,Male,Medium,35 - 44
1984,180388626528,Male,Medium,25 - 34
1985,180388626535,Female,Medium,18 - 24
1986,180388626542,Female,Low,< 18
1987,180388626546,Female,Low,35 - 44
1991,180388626550,Female,Low,18 - 24
1994,180388626558,Male,Low,18 - 24
1995,180388626562,Male,Low,25 - 34
1996,180388626564,Female,Medium,< 18
1997,180388626570,Female,Low,25 - 34
1999,180388626578,Female,Medium,25 - 34
2001,180388626581,Male,Low,25 - 34
2003,180388626589,Female,Medium,25 - 34
2004,180388626592,Male,Low,25 - 34
2005,180388626594,Male,High,25 - 34
2007,180388626601,Female,Low,25 - 34
2008,180388626607,Male,High,25 - 34
2009,180388626621,Female,Low,25 - 34
2012,180388626628,Female,High,25 - 34
2013,180388626641,Female,Low,25 - 34
2014,180388626647,Female,High,18 - 24
2015,180388626677,Male,Low,25 - 34
2016,180388626680,Female,Low,25 - 34
2017,180388626700,Male,Low,25 - 34
2018,180388626721,Male,Low,25 - 34
2019,180388626724,Female,Medium,25 - 34
2020,180388626798,Male,Low,18 - 24
2021,180388626802,Female,Low,< 18
2022,180388626805,Male,Low,< 18
2023,180388626806,Male,Low,18 - 24
2025,180388626812,Female,Medium,25 - 34
